filename,img_size,target,xmin,ymin,xmax,ymax,boxes,scores,original_filename,original_size
b9a3865fc_10248_14513.tiff,"(488, 631)",2,262.54,348.99,409.4,482.28,"[262.54, 348.99, 409.4, 482.28]",0.9913,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_14513.tiff,"(488, 631)",3,22.347,369.13,126.99,466.66,"[22.347, 369.13, 126.99, 466.66]",0.9854,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_15144.tiff,"(488, 631)",0,0.2041,1.0519,52.725,99.13,"[0.2041, 1.0519, 52.725, 99.13]",0.9578,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_16406.tiff,"(488, 631)",0,1.7505,0.22176,135.99,90.025,"[1.7505, 0.22176, 135.99, 90.025]",0.9961,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_16406.tiff,"(488, 631)",1,125.05,145.65,268.14,310.61,"[125.05, 145.65, 268.14, 310.61]",0.994,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_16406.tiff,"(488, 631)",2,422.69,82.0,564.65,203.72,"[422.69, 82.0, 564.65, 203.72]",0.993,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_17037.tiff,"(488, 631)",0,597.98,383.65,630.8,484.85,"[597.98, 383.65, 630.8, 484.85]",0.9965,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_17037.tiff,"(488, 631)",1,203.37,87.491,306.59,243.13,"[203.37, 87.491, 306.59, 243.13]",0.9924,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_17037.tiff,"(488, 631)",2,326.09,260.41,482.38,449.15,"[326.09, 260.41, 482.38, 449.15]",0.9905,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_17037.tiff,"(488, 631)",3,255.94,421.85,391.85,484.56,"[255.94, 421.85, 391.85, 484.56]",0.9649,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_17668.tiff,"(488, 631)",0,0.93256,374.16,112.56,486.03,"[0.93256, 374.16, 112.56, 486.03]",0.9965,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_17668.tiff,"(488, 631)",1,11.361,80.759,122.78,207.44,"[11.361, 80.759, 122.78, 207.44]",0.9949,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_17668.tiff,"(488, 631)",2,273.0,303.96,401.28,462.31,"[273.0, 303.96, 401.28, 462.31]",0.9932,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_18299.tiff,"(488, 631)",0,0.0,192.9079,142.1721,358.0436,"[0.0, 192.9079, 142.1721, 358.0436]",0.9894,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_3155.tiff,"(488, 631)",0,153.13,421.78,302.59,487.29,"[153.13, 421.78, 302.59, 487.29]",0.9975,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_3786.tiff,"(488, 631)",0,543.24,387.79,631.0,488.0,"[543.24, 387.79, 631.0, 488.0]",0.996,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_3786.tiff,"(488, 631)",1,196.17,275.78,381.7,439.14,"[196.17, 275.78, 381.7, 439.14]",0.9935,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_5048.tiff,"(488, 631)",0,126.35,386.64,303.1,484.64,"[126.35, 386.64, 303.1, 484.64]",0.9971,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_5679.tiff,"(488, 631)",0,7.4089,187.96,136.92,356.35,"[7.4089, 187.96, 136.92, 356.35]",0.9935,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_5679.tiff,"(488, 631)",1,237.53,237.56,359.57,356.18,"[237.53, 237.56, 359.57, 356.18]",0.993,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_6941.tiff,"(488, 631)",0,194.18,70.752,304.64,211.75,"[194.18, 70.752, 304.64, 211.75]",0.9939,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_6941.tiff,"(488, 631)",1,291.5,121.0,437.17,256.78,"[291.5, 121.0, 437.17, 256.78]",0.9936,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_6941.tiff,"(488, 631)",2,128.94,269.32,275.42,447.66,"[128.94, 269.32, 275.42, 447.66]",0.9933,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_8203.tiff,"(488, 631)",0,516.7,0.0,631.0,85.034,"[516.7, 0.0, 631.0, 85.034]",0.9952,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_8203.tiff,"(488, 631)",1,16.172,161.37,209.06,320.01,"[16.172, 161.37, 209.06, 320.01]",0.9921,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_8203.tiff,"(488, 631)",2,133.2,401.7,245.03,484.92,"[133.2, 401.7, 245.03, 484.92]",0.991,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_8834.tiff,"(488, 631)",0,106.41,406.29,233.57,486.62,"[106.41, 406.29, 233.57, 486.62]",0.9968,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_8834.tiff,"(488, 631)",1,317.21,356.96,445.42,483.13,"[317.21, 356.96, 445.42, 483.13]",0.9954,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_8834.tiff,"(488, 631)",2,0.0,69.973,152.73,220.82,"[0.0, 69.973, 152.73, 220.82]",0.9914,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_9465.tiff,"(488, 631)",0,132.44,238.6,262.22,366.89,"[132.44, 238.6, 262.22, 366.89]",0.9842,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_10096.tiff,"(488, 631)",0,524.71,0.0,630.3,109.08,"[524.71, 0.0, 630.3, 109.08]",0.9927,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_10096.tiff,"(488, 631)",1,2.827,307.84,148.95,461.31,"[2.827, 307.84, 148.95, 461.31]",0.9853,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_10096.tiff,"(488, 631)",2,184.96,114.44,294.36,239.34,"[184.96, 114.44, 294.36, 239.34]",0.9853,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_10096.tiff,"(488, 631)",3,0.0,26.474,21.074,148.14,"[0.0, 26.474, 21.074, 148.14]",0.9771,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_10096.tiff,"(488, 631)",4,205.47,0.0,315.2,68.86,"[205.47, 0.0, 315.2, 68.86]",0.9205,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_10727.tiff,"(488, 631)",0,425.3,0.0,570.07,87.546,"[425.3, 0.0, 570.07, 87.546]",0.9921,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_11358.tiff,"(488, 631)",0,536.3319,92.8366,631.0,249.9857,"[536.3319, 92.8366, 631.0, 249.9857]",0.9945,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_11358.tiff,"(488, 631)",1,380.2653,81.5798,519.2648,239.401,"[380.2653, 81.5798, 519.2648, 239.401]",0.9938,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_11358.tiff,"(488, 631)",2,228.2197,338.6317,365.7833,479.0045,"[228.2197, 338.6317, 365.7833, 479.0045]",0.9909,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_11358.tiff,"(488, 631)",3,408.7126,350.1182,557.2186,473.3303,"[408.7126, 350.1182, 557.2186, 473.3303]",0.9894,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_11358.tiff,"(488, 631)",4,404.1321,0.0,520.7192,47.6808,"[404.1321, 0.0, 520.7192, 47.6808]",0.9875,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_11989.tiff,"(488, 631)",0,0.0,96.71,62.87,253.47,"[0.0, 96.71, 62.87, 253.47]",0.9972,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_1262.tiff,"(488, 631)",0,0.44387,0.0,63.62,67.967,"[0.44387, 0.0, 63.62, 67.967]",0.9044,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_13251.tiff,"(488, 631)",0,76.307,440.8,203.96,488.0,"[76.307, 440.8, 203.96, 488.0]",0.9883,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_14513.tiff,"(488, 631)",0,202.24,373.1501,310.3842,483.7283,"[202.24, 373.1501, 310.3842, 483.7283]",0.9525,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_15144.tiff,"(488, 631)",0,570.7771,63.3307,631.0,223.937,"[570.7771, 63.3307, 631.0, 223.937]",0.9784,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_15775.tiff,"(488, 631)",0,1.0548,58.813,81.382,231.15,"[1.0548, 58.813, 81.382, 231.15]",0.9961,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_15775.tiff,"(488, 631)",1,125.06,132.55,283.47,286.64,"[125.06, 132.55, 283.47, 286.64]",0.995,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_17668.tiff,"(488, 631)",0,3.3129,0.23101,111.68,65.528,"[3.3129, 0.23101, 111.68, 65.528]",0.9969,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_17668.tiff,"(488, 631)",1,69.109,371.07,184.29,483.27,"[69.109, 371.07, 184.29, 483.27]",0.995,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_17668.tiff,"(488, 631)",2,211.82,293.3,346.51,470.76,"[211.82, 293.3, 346.51, 470.76]",0.9888,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_17668.tiff,"(488, 631)",3,442.45,82.661,601.49,233.0,"[442.45, 82.661, 601.49, 233.0]",0.9833,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_1893.tiff,"(488, 631)",0,373.5293,190.831,505.6143,339.8484,"[373.5293, 190.831, 505.6143, 339.8484]",0.9881,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_3155.tiff,"(488, 631)",0,136.137,370.4114,275.4301,483.2354,"[136.137, 370.4114, 275.4301, 483.2354]",0.9945,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_3155.tiff,"(488, 631)",1,149.2552,0.0,291.5978,53.8485,"[149.2552, 0.0, 291.5978, 53.8485]",0.9902,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_3786.tiff,"(488, 631)",0,379.02,293.31,502.78,415.99,"[379.02, 293.31, 502.78, 415.99]",0.9895,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_3786.tiff,"(488, 631)",1,393.54,52.098,537.4,189.49,"[393.54, 52.098, 537.4, 189.49]",0.9835,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_4417.tiff,"(488, 631)",0,396.39,410.71,499.05,484.06,"[396.39, 410.71, 499.05, 484.06]",0.9893,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_4417.tiff,"(488, 631)",1,75.423,327.96,208.23,474.48,"[75.423, 327.96, 208.23, 474.48]",0.986,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_4417.tiff,"(488, 631)",2,318.15,27.99,432.5,183.84,"[318.15, 27.99, 432.5, 183.84]",0.9782,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_5048.tiff,"(488, 631)",0,474.23,349.72,627.45,488.0,"[474.23, 349.72, 627.45, 488.0]",0.9921,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_5048.tiff,"(488, 631)",1,355.13,317.64,464.6,448.53,"[355.13, 317.64, 464.6, 448.53]",0.982,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_5048.tiff,"(488, 631)",2,128.33,0.0,311.23,77.89,"[128.33, 0.0, 311.23, 77.89]",0.9805,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_5679.tiff,"(488, 631)",0,242.2215,278.2055,341.8333,370.6666,"[242.2215, 278.2055, 341.8333, 370.6666]",0.9714,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_5679.tiff,"(488, 631)",1,87.2722,221.9878,255.6922,353.4451,"[87.2722, 221.9878, 255.6922, 353.4451]",0.9551,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_6310.tiff,"(488, 631)",0,333.2,373.75,450.57,485.64,"[333.2, 373.75, 450.57, 485.64]",0.9928,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_7572.tiff,"(488, 631)",0,594.1696,169.8715,631.0,297.8308,"[594.1696, 169.8715, 631.0, 297.8308]",0.9855,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_8203.tiff,"(488, 631)",0,0.40058,163.98,101.58,312.94,"[0.40058, 163.98, 101.58, 312.94]",0.9956,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_8203.tiff,"(488, 631)",1,189.98,52.952,355.01,196.84,"[189.98, 52.952, 355.01, 196.84]",0.9909,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_8834.tiff,"(488, 631)",0,534.94,141.79,627.59,259.12,"[534.94, 141.79, 627.59, 259.12]",0.9905,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_8834.tiff,"(488, 631)",1,112.92,0.0,229.58,45.242,"[112.92, 0.0, 229.58, 45.242]",0.959,b9a3865fc,"(31295, 40429)"
b9a3865fc_10736_9465.tiff,"(488, 631)",0,484.47,21.796,631.0,176.77,"[484.47, 21.796, 631.0, 176.77]",0.9915,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_10096.tiff,"(488, 631)",0,540.6903,78.0566,630.9559,196.022,"[540.6903, 78.0566, 630.9559, 196.022]",0.995,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_10096.tiff,"(488, 631)",1,335.4582,0.0,469.2533,75.0272,"[335.4582, 0.0, 469.2533, 75.0272]",0.9935,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_10096.tiff,"(488, 631)",2,0.0,360.7947,34.2097,485.1705,"[0.0, 360.7947, 34.2097, 485.1705]",0.9695,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_11358.tiff,"(488, 631)",0,300.16,101.22,431.12,268.79,"[300.16, 101.22, 431.12, 268.79]",0.9898,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_11989.tiff,"(488, 631)",0,284.6701,374.674,421.7369,484.8999,"[284.6701, 374.674, 421.7369, 484.8999]",0.9939,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_11989.tiff,"(488, 631)",1,414.0685,239.7564,584.5139,423.6541,"[414.0685, 239.7564, 584.5139, 423.6541]",0.9938,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_1262.tiff,"(488, 631)",0,562.4813,142.6398,630.691,275.6526,"[562.4813, 142.6398, 630.691, 275.6526]",0.9853,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_12620.tiff,"(488, 631)",0,178.08,384.23,320.37,484.01,"[178.08, 384.23, 320.37, 484.01]",0.9969,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_12620.tiff,"(488, 631)",1,219.26,202.4,316.52,322.59,"[219.26, 202.4, 316.52, 322.59]",0.9802,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_13251.tiff,"(488, 631)",0,60.159,0.0,196.58,101.47,"[60.159, 0.0, 196.58, 101.47]",0.9955,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_13251.tiff,"(488, 631)",1,405.07,35.717,562.63,203.11,"[405.07, 35.717, 562.63, 203.11]",0.9933,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_13251.tiff,"(488, 631)",2,3.6397,179.8,130.66,316.15,"[3.6397, 179.8, 130.66, 316.15]",0.9908,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_13251.tiff,"(488, 631)",3,434.65,291.75,568.22,424.73,"[434.65, 291.75, 568.22, 424.73]",0.9804,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_13882.tiff,"(488, 631)",0,365.77,366.27,471.92,482.63,"[365.77, 366.27, 471.92, 482.63]",0.9922,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_13882.tiff,"(488, 631)",1,15.32,287.08,166.75,452.65,"[15.32, 287.08, 166.75, 452.65]",0.9893,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_14513.tiff,"(488, 631)",0,519.07,311.87,630.16,447.77,"[519.07, 311.87, 630.16, 447.77]",0.9948,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_14513.tiff,"(488, 631)",1,507.77,127.6,630.29,245.45,"[507.77, 127.6, 630.29, 245.45]",0.9943,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_15144.tiff,"(488, 631)",0,0.0,303.8,62.172,450.32,"[0.0, 303.8, 62.172, 450.32]",0.9967,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_15144.tiff,"(488, 631)",1,485.46,223.97,620.33,331.86,"[485.46, 223.97, 620.33, 331.86]",0.9935,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_15144.tiff,"(488, 631)",2,156.98,377.83,309.3,485.25,"[156.98, 377.83, 309.3, 485.25]",0.99,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_15775.tiff,"(488, 631)",0,537.11,180.5,630.25,340.37,"[537.11, 180.5, 630.25, 340.37]",0.9968,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_16406.tiff,"(488, 631)",0,0.57155,177.18,76.699,341.52,"[0.57155, 177.18, 76.699, 341.52]",0.9977,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_16406.tiff,"(488, 631)",1,57.777,306.49,201.73,446.77,"[57.777, 306.49, 201.73, 446.77]",0.993,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_17037.tiff,"(488, 631)",0,312.0942,164.7299,460.8287,352.6964,"[312.0942, 164.7299, 460.8287, 352.6964]",0.9937,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_17037.tiff,"(488, 631)",1,132.9547,302.1584,246.7661,440.3565,"[132.9547, 302.1584, 246.7661, 440.3565]",0.9873,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_17668.tiff,"(488, 631)",0,77.189,0.0,177.65,35.319,"[77.189, 0.0, 177.65, 35.319]",0.9932,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_17668.tiff,"(488, 631)",1,140.94,27.796,264.76,173.67,"[140.94, 27.796, 264.76, 173.67]",0.9844,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_1893.tiff,"(488, 631)",0,0.0,133.1134,115.8551,274.1585,"[0.0, 133.1134, 115.8551, 274.1585]",0.9965,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_1893.tiff,"(488, 631)",1,415.9249,22.0729,606.1967,228.3778,"[415.9249, 22.0729, 606.1967, 228.3778]",0.9574,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_1893.tiff,"(488, 631)",2,374.2732,454.8013,464.2635,488.0,"[374.2732, 454.8013, 464.2635, 488.0]",0.91,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_2524.tiff,"(488, 631)",0,522.97,335.72,631.0,482.72,"[522.97, 335.72, 631.0, 482.72]",0.9956,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_3155.tiff,"(488, 631)",0,138.19,0.46679,269.78,53.851,"[138.19, 0.46679, 269.78, 53.851]",0.997,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_3155.tiff,"(488, 631)",1,0.0,356.31,44.27,472.89,"[0.0, 356.31, 44.27, 472.89]",0.9844,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_3786.tiff,"(488, 631)",0,394.078,233.0856,554.2454,375.0459,"[394.078, 233.0856, 554.2454, 375.0459]",0.9929,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_3786.tiff,"(488, 631)",1,58.2011,300.7955,193.506,411.817,"[58.2011, 300.7955, 193.506, 411.817]",0.986,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_3786.tiff,"(488, 631)",2,217.9729,41.8183,309.0851,128.1224,"[217.9729, 41.8183, 309.0851, 128.1224]",0.9808,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_4417.tiff,"(488, 631)",0,37.9571,144.4818,216.3663,296.6355,"[37.9571, 144.4818, 216.3663, 296.6355]",0.9963,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_4417.tiff,"(488, 631)",1,382.9138,382.9211,481.5776,473.9162,"[382.9138, 382.9211, 481.5776, 473.9162]",0.9707,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_4417.tiff,"(488, 631)",2,496.269,122.0019,594.4457,222.3768,"[496.269, 122.0019, 594.4457, 222.3768]",0.9324,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_5048.tiff,"(488, 631)",0,486.4,315.08,629.2,482.59,"[486.4, 315.08, 629.2, 482.59]",0.9944,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_5048.tiff,"(488, 631)",1,337.39,248.62,436.59,386.78,"[337.39, 248.62, 436.59, 386.78]",0.9874,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_5679.tiff,"(488, 631)",0,263.9279,161.7591,415.6341,329.9506,"[263.9279, 161.7591, 415.6341, 329.9506]",0.9953,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_5679.tiff,"(488, 631)",1,168.7359,338.7956,270.5389,454.0882,"[168.7359, 338.7956, 270.5389, 454.0882]",0.9879,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_6310.tiff,"(488, 631)",0,464.43,194.74,605.55,367.9,"[464.43, 194.74, 605.55, 367.9]",0.9943,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_6310.tiff,"(488, 631)",1,297.51,15.205,421.2,157.75,"[297.51, 15.205, 421.2, 157.75]",0.9872,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_6310.tiff,"(488, 631)",2,212.06,60.672,297.31,136.74,"[212.06, 60.672, 297.31, 136.74]",0.9848,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_6310.tiff,"(488, 631)",3,45.013,447.86,136.75,488.0,"[45.013, 447.86, 136.75, 488.0]",0.9618,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_6941.tiff,"(488, 631)",0,483.2736,0.0,626.6505,149.5809,"[483.2736, 0.0, 626.6505, 149.5809]",0.9896,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_8203.tiff,"(488, 631)",0,161.8628,2.2177,286.4998,135.2847,"[161.8628, 2.2177, 286.4998, 135.2847]",0.9917,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_8834.tiff,"(488, 631)",0,410.64,278.83,570.49,432.07,"[410.64, 278.83, 570.49, 432.07]",0.9924,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_9465.tiff,"(488, 631)",0,515.8916,354.084,631.0,484.0883,"[515.8916, 354.084, 631.0, 484.0883]",0.9977,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_9465.tiff,"(488, 631)",1,13.179,337.4744,153.3613,458.5688,"[13.179, 337.4744, 153.3613, 458.5688]",0.9804,b9a3865fc,"(31295, 40429)"
b9a3865fc_11224_9465.tiff,"(488, 631)",2,241.0036,195.0982,348.1968,306.584,"[241.0036, 195.0982, 348.1968, 306.584]",0.9787,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_10096.tiff,"(488, 631)",0,15.697,131.6882,141.3531,262.9803,"[15.697, 131.6882, 141.3531, 262.9803]",0.9856,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_10727.tiff,"(488, 631)",0,0.027586,237.77,144.48,402.8,"[0.027586, 237.77, 144.48, 402.8]",0.9947,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_10727.tiff,"(488, 631)",1,591.05,42.335,631.0,138.52,"[591.05, 42.335, 631.0, 138.52]",0.9698,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_11358.tiff,"(488, 631)",0,534.35,317.5,629.05,482.05,"[534.35, 317.5, 629.05, 482.05]",0.997,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_11358.tiff,"(488, 631)",1,81.126,107.75,221.75,254.57,"[81.126, 107.75, 221.75, 254.57]",0.9924,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_11358.tiff,"(488, 631)",2,366.47,79.066,481.81,231.31,"[366.47, 79.066, 481.81, 231.31]",0.9912,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_11358.tiff,"(488, 631)",3,0.080777,367.39,50.716,454.38,"[0.080777, 367.39, 50.716, 454.38]",0.9194,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_11989.tiff,"(488, 631)",0,570.25,167.15,631.0,336.03,"[570.25, 167.15, 631.0, 336.03]",0.9957,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_11989.tiff,"(488, 631)",1,295.01,0.6017,419.56,51.909,"[295.01, 0.6017, 419.56, 51.909]",0.9946,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_11989.tiff,"(488, 631)",2,488.09,259.49,620.32,429.67,"[488.09, 259.49, 620.32, 429.67]",0.9879,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_11989.tiff,"(488, 631)",3,0.17823,324.73,37.961,484.53,"[0.17823, 324.73, 37.961, 484.53]",0.9807,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_1262.tiff,"(488, 631)",0,0.0,212.66,48.43,359.89,"[0.0, 212.66, 48.43, 359.89]",0.9896,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_1262.tiff,"(488, 631)",1,569.62,232.67,630.45,406.99,"[569.62, 232.67, 630.45, 406.99]",0.9849,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_12620.tiff,"(488, 631)",0,332.7705,286.994,484.1014,468.5457,"[332.7705, 286.994, 484.1014, 468.5457]",0.9956,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_12620.tiff,"(488, 631)",1,1.3891,172.259,98.3294,346.5952,"[1.3891, 172.259, 98.3294, 346.5952]",0.9955,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_12620.tiff,"(488, 631)",2,184.2968,0.0,318.411,53.4689,"[184.2968, 0.0, 318.411, 53.4689]",0.9873,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_13251.tiff,"(488, 631)",0,204.7418,423.2976,344.7483,487.0663,"[204.7418, 423.2976, 344.7483, 487.0663]",0.9887,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_13882.tiff,"(488, 631)",0,0.0,310.759,63.9085,437.8233,"[0.0, 310.759, 63.9085, 437.8233]",0.9915,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_13882.tiff,"(488, 631)",1,305.3853,161.0961,436.5383,325.6638,"[305.3853, 161.0961, 436.5383, 325.6638]",0.9871,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_13882.tiff,"(488, 631)",2,376.3823,6.5152,489.6641,118.0927,"[376.3823, 6.5152, 489.6641, 118.0927]",0.9738,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_15144.tiff,"(488, 631)",0,147.13,379.92,292.88,484.97,"[147.13, 379.92, 292.88, 484.97]",0.9966,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_15144.tiff,"(488, 631)",1,185.43,0.0,296.67,77.643,"[185.43, 0.0, 296.67, 77.643]",0.9934,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_15144.tiff,"(488, 631)",2,293.1,288.99,434.2,433.08,"[293.1, 288.99, 434.2, 433.08]",0.9917,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_15144.tiff,"(488, 631)",3,37.304,235.54,130.4,338.23,"[37.304, 235.54, 130.4, 338.23]",0.9707,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_15775.tiff,"(488, 631)",0,219.5438,391.9804,328.7653,487.0262,"[219.5438, 391.9804, 328.7653, 487.0262]",0.9936,b9a3865fc,"(31295, 40429)"
b9a3865fc_11712_15775.tiff,"(488, 631)",1,16.6926,324.4255,173.0686,480.6069,"[16.6926, 324.4255, 173.0686, 480.6069]",0.9914,b9a3865fc,"(31295, 40429)"
