filename,width,height,class,xmin,ymin,xmax,ymax
54f2eec69_6175_2429.tiff,84,177,glomeruli,0,245,84,422
54f2eec69_6175_2429.tiff,212,119,glomeruli,75,0,287,119
54f2eec69_6175_2776.tiff,129,217,glomeruli,218,121,347,338
54f2eec69_6175_3123.tiff,71,214,glomeruli,0,121,71,335
54f2eec69_6175_3470.tiff,18,72,glomeruli,329,403,347,475
54f2eec69_6175_3470.tiff,172,87,glomeruli,75,388,247,475
54f2eec69_6175_3470.tiff,163,211,glomeruli,184,36,347,247
54f2eec69_6175_3817.tiff,199,163,glomeruli,0,312,199,475
54f2eec69_6175_3817.tiff,28,131,glomeruli,0,40,28,171
54f2eec69_6175_4511.tiff,127,154,glomeruli,220,317,347,471
54f2eec69_6175_4858.tiff,25,87,glomeruli,0,359,25,446
54f2eec69_6175_6246.tiff,131,246,glomeruli,216,229,347,475
54f2eec69_6175_6246.tiff,88,202,glomeruli,259,26,347,228
54f2eec69_6175_6593.tiff,75,15,glomeruli,151,460,226,475
54f2eec69_6175_6593.tiff,305,449,glomeruli,0,22,305,471
54f2eec69_6175_6940.tiff,197,218,glomeruli,150,234,347,452
54f2eec69_6175_7287.tiff,2,9,glomeruli,0,390,2,399
54f2eec69_6175_7981.tiff,20,125,glomeruli,327,0,347,125
54f2eec69_6175_7981.tiff,202,122,glomeruli,131,0,333,122
54f2eec69_6175_8328.tiff,117,142,glomeruli,0,0,117,142
54f2eec69_6175_9022.tiff,15,89,glomeruli,332,158,347,247
54f2eec69_6175_9369.tiff,178,74,glomeruli,169,401,347,475
54f2eec69_6175_9369.tiff,89,164,glomeruli,0,139,89,303
54f2eec69_6175_9716.tiff,235,118,glomeruli,112,0,347,118
54f2eec69_6650_3123.tiff,224,211,glomeruli,110,38,334,249
54f2eec69_6650_3470.tiff,18,45,glomeruli,329,0,347,45
54f2eec69_6650_3470.tiff,173,163,glomeruli,75,0,248,163
54f2eec69_6650_3817.tiff,4,54,glomeruli,343,343,347,397
54f2eec69_6650_3817.tiff,182,70,glomeruli,0,0,182,70
54f2eec69_6650_4164.tiff,244,227,glomeruli,0,227,244,454
54f2eec69_6650_5205.tiff,121,142,glomeruli,226,29,347,171
54f2eec69_6650_5552.tiff,129,144,glomeruli,95,318,224,462
54f2eec69_6650_5552.tiff,66,137,glomeruli,0,33,66,170
54f2eec69_6650_6246.tiff,27,4,glomeruli,308,0,335,4
54f2eec69_6650_6593.tiff,55,168,glomeruli,292,103,347,271
54f2eec69_6650_6593.tiff,166,137,glomeruli,107,0,273,137
54f2eec69_6650_6940.tiff,166,216,glomeruli,0,90,166,306
54f2eec69_6650_7634.tiff,48,152,glomeruli,299,100,347,252
54f2eec69_6650_7981.tiff,109,164,glomeruli,0,89,109,253
54f2eec69_6650_8675.tiff,98,205,glomeruli,249,53,347,258
54f2eec69_6650_8675.tiff,144,184,glomeruli,71,18,215,202
54f2eec69_6650_9022.tiff,105,229,glomeruli,0,31,105,260
54f2eec69_6650_9369.tiff,180,151,glomeruli,167,0,347,151
54f2eec69_6650_9716.tiff,12,63,glomeruli,0,2,12,65
54f2eec69_7125_2429.tiff,129,99,glomeruli,136,298,265,397
54f2eec69_7125_4164.tiff,46,191,glomeruli,301,279,347,470
54f2eec69_7125_4511.tiff,162,240,glomeruli,0,233,162,473
54f2eec69_7125_4511.tiff,85,271,glomeruli,262,122,347,393
54f2eec69_7125_4858.tiff,122,263,glomeruli,0,138,122,401
54f2eec69_7125_5552.tiff,123,42,glomeruli,27,433,150,475
54f2eec69_7125_5552.tiff,145,180,glomeruli,2,202,147,382
54f2eec69_7125_6593.tiff,142,131,glomeruli,70,344,212,475
54f2eec69_7125_6593.tiff,143,202,glomeruli,204,18,347,220
54f2eec69_7125_6940.tiff,91,226,glomeruli,256,116,347,342
54f2eec69_7125_6940.tiff,69,168,glomeruli,0,18,69,186
54f2eec69_7125_7287.tiff,127,83,glomeruli,107,392,234,475
54f2eec69_7125_7287.tiff,119,228,glomeruli,0,112,119,340
54f2eec69_7125_8328.tiff,113,93,glomeruli,89,382,202,475
54f2eec69_7125_8675.tiff,210,247,glomeruli,72,0,282,247
54f2eec69_7600_3817.tiff,57,4,glomeruli,243,471,300,475
54f2eec69_7600_4164.tiff,221,211,glomeruli,37,211,258,422
54f2eec69_7600_4511.tiff,86,11,glomeruli,79,464,165,475
54f2eec69_7600_5205.tiff,82,46,glomeruli,265,429,347,475
54f2eec69_7600_5552.tiff,12,9,glomeruli,0,466,12,475
54f2eec69_7600_5552.tiff,141,92,glomeruli,14,0,155,92
54f2eec69_7600_5899.tiff,43,184,glomeruli,304,280,347,464
54f2eec69_7600_6246.tiff,112,59,glomeruli,173,416,285,475
54f2eec69_7600_6246.tiff,150,240,glomeruli,0,235,150,475
54f2eec69_7600_6593.tiff,206,265,glomeruli,134,156,340,421
54f2eec69_7600_6593.tiff,121,31,glomeruli,76,0,197,31
54f2eec69_7600_7287.tiff,73,170,glomeruli,274,220,347,390
54f2eec69_7600_7287.tiff,133,82,glomeruli,108,0,241,82
54f2eec69_7600_7634.tiff,141,169,glomeruli,0,223,141,392
54f2eec69_7600_7981.tiff,199,83,glomeruli,139,392,338,475
54f2eec69_7600_8328.tiff,55,108,glomeruli,292,44,347,152
54f2eec69_7600_8328.tiff,103,36,glomeruli,93,0,196,36
54f2eec69_7600_8675.tiff,75,115,glomeruli,0,37,75,152
54f2eec69_8075_3817.tiff,185,133,glomeruli,153,0,338,133
54f2eec69_8075_4164.tiff,149,56,glomeruli,198,419,347,475
54f2eec69_8075_4511.tiff,24,10,glomeruli,323,465,347,475
54f2eec69_8075_4511.tiff,45,51,glomeruli,0,424,45,475
54f2eec69_8075_4511.tiff,189,221,glomeruli,35,0,224,221
54f2eec69_8075_4858.tiff,85,17,glomeruli,0,458,85,475
54f2eec69_8075_4858.tiff,6,38,glomeruli,341,230,347,268
54f2eec69_8075_5205.tiff,183,208,glomeruli,164,267,347,475
54f2eec69_8075_5205.tiff,243,209,glomeruli,0,121,243,330
54f2eec69_8075_5205.tiff,104,268,glomeruli,243,0,347,268
54f2eec69_8075_5552.tiff,22,108,glomeruli,0,315,22,423
54f2eec69_8075_5552.tiff,97,181,glomeruli,0,0,97,181
54f2eec69_8075_6246.tiff,73,194,glomeruli,274,35,347,229
54f2eec69_8075_6246.tiff,135,105,glomeruli,156,0,291,105
54f2eec69_8075_6246.tiff,74,19,glomeruli,15,0,89,19
54f2eec69_8075_6593.tiff,115,202,glomeruli,0,29,115,231
54f2eec69_8075_7287.tiff,158,207,glomeruli,189,59,347,266
54f2eec69_8075_7634.tiff,40,150,glomeruli,0,70,40,220
54f2eec69_8075_7981.tiff,207,173,glomeruli,140,0,347,173
54f2eec69_8075_8328.tiff,4,26,glomeruli,0,41,4,67
54f2eec69_8550_4164.tiff,191,198,glomeruli,156,0,347,198
54f2eec69_8550_4511.tiff,55,190,glomeruli,292,0,347,190
54f2eec69_8550_4511.tiff,212,295,glomeruli,0,0,212,295
54f2eec69_8550_4858.tiff,119,211,glomeruli,0,0,119,211
54f2eec69_8550_5205.tiff,129,216,glomeruli,218,83,347,299
54f2eec69_8550_5205.tiff,74,33,glomeruli,206,0,280,33
54f2eec69_8550_5552.tiff,161,175,glomeruli,77,288,238,463
54f2eec69_8550_5552.tiff,57,175,glomeruli,0,102,57,277
54f2eec69_8550_6246.tiff,6,70,glomeruli,341,268,347,338
54f2eec69_8550_6593.tiff,158,177,glomeruli,0,191,158,368
54f2eec69_8550_6940.tiff,180,127,glomeruli,148,348,328,475
54f2eec69_8550_7634.tiff,118,121,glomeruli,199,193,317,314
54f2eec69_9025_4511.tiff,175,150,glomeruli,132,114,307,264
54f2eec69_9025_6940.tiff,38,187,glomeruli,309,63,347,250
54f2eec69_9025_6940.tiff,176,119,glomeruli,151,0,327,119
54f2eec69_9025_7287.tiff,126,203,glomeruli,0,48,126,251
54f2eec69_950_4164.tiff,152,182,glomeruli,195,122,347,304
54f2eec69_950_4511.tiff,32,115,glomeruli,0,158,32,273
54f2eec69_950_4511.tiff,16,97,glomeruli,331,130,347,227
54f2eec69_950_4858.tiff,347,286,glomeruli,0,54,347,340
54f2eec69_950_5205.tiff,63,206,glomeruli,284,243,347,449
54f2eec69_950_5205.tiff,3,8,glomeruli,0,185,3,193
54f2eec69_950_5205.tiff,118,186,glomeruli,229,54,347,240
54f2eec69_950_5552.tiff,112,404,glomeruli,0,52,112,456
54f2eec69_9975_5205.tiff,100,115,glomeruli,89,47,189,162
54f2eec69_9975_5552.tiff,30,154,glomeruli,317,34,347,188
54f2eec69_9975_5899.tiff,208,203,glomeruli,0,7,208,210
54f2eec69_9975_6246.tiff,113,117,glomeruli,139,29,252,146
aaa6a05cc_1152_3654.tiff,117,43,glomeruli,47,0,164,43
aaa6a05cc_1152_3857.tiff,106,106,glomeruli,26,55,132,161
aaa6a05cc_1152_4263.tiff,93,35,glomeruli,79,253,172,288
aaa6a05cc_1440_2436.tiff,136,136,glomeruli,7,23,143,159
aaa6a05cc_1440_4263.tiff,93,51,glomeruli,79,0,172,51
aaa6a05cc_1728_2842.tiff,44,120,glomeruli,159,160,203,280
aaa6a05cc_1728_3045.tiff,121,129,glomeruli,0,159,121,288
aaa6a05cc_1728_3857.tiff,105,119,glomeruli,18,52,123,171
aaa6a05cc_1728_4263.tiff,30,111,glomeruli,173,50,203,161
aaa6a05cc_1728_4466.tiff,105,146,glomeruli,0,38,105,184
aaa6a05cc_1728_4669.tiff,135,120,glomeruli,14,168,149,288
aaa6a05cc_2016_2233.tiff,107,137,glomeruli,52,70,159,207
aaa6a05cc_2016_3045.tiff,101,18,glomeruli,20,0,121,18
aaa6a05cc_2304_3654.tiff,51,1,glomeruli,98,287,149,288
aaa6a05cc_2304_4669.tiff,84,142,glomeruli,119,13,203,155
aaa6a05cc_2304_4872.tiff,28,106,glomeruli,0,34,28,140
aaa6a05cc_2304_5075.tiff,132,130,glomeruli,71,81,203,211
aaa6a05cc_2304_5278.tiff,7,43,glomeruli,0,122,7,165
aaa6a05cc_2592_1827.tiff,71,158,glomeruli,132,96,203,254
aaa6a05cc_2592_2030.tiff,47,145,glomeruli,0,94,47,239
aaa6a05cc_2592_2639.tiff,6,50,glomeruli,197,69,203,119
aaa6a05cc_2592_2842.tiff,139,137,glomeruli,0,45,139,182
aaa6a05cc_2592_3654.tiff,115,121,glomeruli,53,0,168,121
aaa6a05cc_2592_4669.tiff,91,150,glomeruli,7,78,98,228
aaa6a05cc_2880_1827.tiff,49,22,glomeruli,154,266,203,288
aaa6a05cc_2880_2030.tiff,24,22,glomeruli,0,266,24,288
aaa6a05cc_2880_2233.tiff,74,128,glomeruli,129,104,203,232
aaa6a05cc_2880_2436.tiff,82,122,glomeruli,0,112,82,234
aaa6a05cc_2880_3045.tiff,96,23,glomeruli,58,265,154,288
aaa6a05cc_2880_3248.tiff,105,145,glomeruli,41,23,146,168
aaa6a05cc_2880_4060.tiff,79,25,glomeruli,124,263,203,288
aaa6a05cc_2880_4263.tiff,25,25,glomeruli,0,263,25,288
aaa6a05cc_3168_1827.tiff,51,87,glomeruli,152,0,203,87
aaa6a05cc_3168_2030.tiff,49,90,glomeruli,0,0,49,90
aaa6a05cc_3168_2233.tiff,67,133,glomeruli,136,107,203,240
aaa6a05cc_3168_2436.tiff,49,125,glomeruli,0,117,49,242
aaa6a05cc_3168_2436.tiff,14,78,glomeruli,189,59,203,137
aaa6a05cc_3168_2639.tiff,160,166,glomeruli,0,36,160,202
aaa6a05cc_3168_3045.tiff,130,96,glomeruli,65,192,195,288
aaa6a05cc_3168_3045.tiff,145,107,glomeruli,20,0,165,107
aaa6a05cc_3168_3451.tiff,107,111,glomeruli,94,13,201,124
aaa6a05cc_3168_3857.tiff,31,89,glomeruli,172,195,203,284
aaa6a05cc_3168_4060.tiff,73,97,glomeruli,0,191,73,288
aaa6a05cc_3168_4060.tiff,118,118,glomeruli,85,0,203,118
aaa6a05cc_3168_4263.tiff,74,82,glomeruli,87,172,161,254
aaa6a05cc_3168_4263.tiff,39,112,glomeruli,0,0,39,112
aaa6a05cc_3168_4466.tiff,40,89,glomeruli,163,199,203,288
aaa6a05cc_3168_4669.tiff,51,92,glomeruli,0,196,51,288
aaa6a05cc_3168_5278.tiff,102,112,glomeruli,101,175,203,287
aaa6a05cc_3168_5481.tiff,47,103,glomeruli,0,184,47,287
aaa6a05cc_3456_1218.tiff,71,47,glomeruli,132,241,203,288
aaa6a05cc_3456_1421.tiff,40,43,glomeruli,0,245,40,288
aaa6a05cc_3456_2639.tiff,96,49,glomeruli,86,239,182,288
aaa6a05cc_3456_3045.tiff,115,66,glomeruli,68,0,183,66
aaa6a05cc_3456_3248.tiff,115,54,glomeruli,46,234,161,288
aaa6a05cc_3456_3451.tiff,114,106,glomeruli,9,182,123,288
aaa6a05cc_3456_3451.tiff,60,151,glomeruli,143,45,203,196
aaa6a05cc_3456_3654.tiff,46,128,glomeruli,157,158,203,286
aaa6a05cc_3456_3654.tiff,118,162,glomeruli,0,39,118,201
aaa6a05cc_3456_3857.tiff,128,161,glomeruli,0,127,128,288
aaa6a05cc_3456_4060.tiff,39,57,glomeruli,164,231,203,288
aaa6a05cc_3456_4060.tiff,19,2,glomeruli,12,0,31,2
aaa6a05cc_3456_4263.tiff,84,74,glomeruli,0,214,84,288
aaa6a05cc_3456_4466.tiff,97,24,glomeruli,23,264,120,288
aaa6a05cc_3456_4466.tiff,15,2,glomeruli,186,0,201,2
aaa6a05cc_3456_4872.tiff,123,133,glomeruli,76,74,199,207
aaa6a05cc_3744_1218.tiff,72,75,glomeruli,131,0,203,75
aaa6a05cc_3744_1421.tiff,55,79,glomeruli,0,0,55,79
aaa6a05cc_3744_1624.tiff,18,88,glomeruli,185,144,203,232
aaa6a05cc_3744_1827.tiff,117,136,glomeruli,0,132,117,268
aaa6a05cc_3744_2639.tiff,95,49,glomeruli,88,0,183,49
aaa6a05cc_3744_2842.tiff,75,124,glomeruli,128,164,203,288
aaa6a05cc_3744_3045.tiff,40,123,glomeruli,0,165,40,288
aaa6a05cc_3744_3248.tiff,124,116,glomeruli,46,0,170,116
aaa6a05cc_3744_3451.tiff,52,13,glomeruli,41,0,93,13
aaa6a05cc_3744_3654.tiff,143,137,glomeruli,58,57,201,194
aaa6a05cc_3744_4060.tiff,96,117,glomeruli,71,171,167,288
aaa6a05cc_3744_4060.tiff,30,150,glomeruli,173,109,203,259
aaa6a05cc_3744_4060.tiff,51,53,glomeruli,152,0,203,53
aaa6a05cc_3744_4263.tiff,203,196,glomeruli,0,92,203,288
aaa6a05cc_3744_4263.tiff,84,53,glomeruli,0,0,84,53
aaa6a05cc_3744_4466.tiff,18,59,glomeruli,0,197,18,256
aaa6a05cc_3744_4466.tiff,110,81,glomeruli,10,0,120,81
aaa6a05cc_3744_4669.tiff,106,83,glomeruli,25,197,131,280
aaa6a05cc_3744_812.tiff,102,44,glomeruli,99,244,201,288
aaa6a05cc_4032_1015.tiff,136,61,glomeruli,56,227,192,288
aaa6a05cc_4032_1015.tiff,1,8,glomeruli,0,21,1,29
aaa6a05cc_4032_1827.tiff,153,100,glomeruli,40,115,193,215
aaa6a05cc_4032_2030.tiff,82,93,glomeruli,121,195,203,288
aaa6a05cc_4032_2233.tiff,8,66,glomeruli,0,222,8,288
aaa6a05cc_4032_2436.tiff,108,64,glomeruli,95,224,203,288
aaa6a05cc_4032_4060.tiff,49,16,glomeruli,100,0,149,16
aaa6a05cc_4032_4263.tiff,66,8,glomeruli,94,0,160,8
aaa6a05cc_4032_812.tiff,112,81,glomeruli,91,0,203,81
aaa6a05cc_4320_1015.tiff,133,57,glomeruli,55,0,188,57
aaa6a05cc_4320_1218.tiff,125,70,glomeruli,70,218,195,288
aaa6a05cc_4320_1421.tiff,77,76,glomeruli,126,212,203,288
aaa6a05cc_4320_1624.tiff,48,72,glomeruli,0,216,48,288
aaa6a05cc_4320_2030.tiff,67,17,glomeruli,136,0,203,17
aaa6a05cc_4320_2233.tiff,120,93,glomeruli,51,48,171,141
aaa6a05cc_4320_2233.tiff,3,6,glomeruli,0,0,3,6
aaa6a05cc_4320_2436.tiff,114,124,glomeruli,89,140,203,264
aaa6a05cc_4320_2436.tiff,103,27,glomeruli,98,0,201,27
aaa6a05cc_4320_2639.tiff,37,109,glomeruli,0,148,37,257
aaa6a05cc_4320_2842.tiff,136,173,glomeruli,18,61,154,234
aaa6a05cc_4608_1218.tiff,104,24,glomeruli,85,0,189,24
aaa6a05cc_4608_1421.tiff,75,68,glomeruli,128,0,203,68
aaa6a05cc_4608_1624.tiff,47,73,glomeruli,0,0,47,73
aaa6a05cc_4608_1827.tiff,65,142,glomeruli,138,96,203,238
aaa6a05cc_4608_2030.tiff,50,145,glomeruli,0,95,50,240
aaa6a05cc_4608_2030.tiff,153,101,glomeruli,40,44,193,145
aaa6a05cc_4608_2842.tiff,24,102,glomeruli,179,61,203,163
aaa6a05cc_4608_2842.tiff,126,146,glomeruli,20,40,146,186
aaa6a05cc_4608_3045.tiff,70,136,glomeruli,0,58,70,194
aaa6a05cc_4896_1827.tiff,127,136,glomeruli,16,57,143,193
aaa6a05cc_4896_1827.tiff,19,52,glomeruli,184,51,203,103
aaa6a05cc_4896_2030.tiff,92,101,glomeruli,0,30,92,131
aaa6a05cc_4896_2436.tiff,37,90,glomeruli,166,198,203,288
aaa6a05cc_4896_2639.tiff,87,98,glomeruli,0,190,87,288
aaa6a05cc_4896_812.tiff,109,117,glomeruli,26,44,135,161
aaa6a05cc_5184_1015.tiff,128,144,glomeruli,46,38,174,182
aaa6a05cc_5184_1218.tiff,84,125,glomeruli,119,8,203,133
aaa6a05cc_5184_1421.tiff,62,114,glomeruli,0,21,62,135
aaa6a05cc_5184_1624.tiff,91,112,glomeruli,49,98,140,210
aaa6a05cc_5184_2233.tiff,134,92,glomeruli,13,196,147,288
aaa6a05cc_5472_1421.tiff,80,112,glomeruli,50,87,130,199
aaa6a05cc_5472_2233.tiff,105,29,glomeruli,35,0,140,29
aaa6a05cc_5472_2639.tiff,24,95,glomeruli,179,79,203,174
aaa6a05cc_5472_2842.tiff,73,106,glomeruli,0,79,73,185
aaa6a05cc_5760_2030.tiff,95,119,glomeruli,28,67,123,186
aaa6a05cc_5760_2436.tiff,9,4,glomeruli,194,284,203,288
aaa6a05cc_5760_2436.tiff,97,74,glomeruli,36,214,133,288
aaa6a05cc_5760_2639.tiff,42,8,glomeruli,0,280,42,288
aaa6a05cc_5760_2842.tiff,116,156,glomeruli,43,36,159,192
aaa6a05cc_6048_1218.tiff,70,42,glomeruli,133,246,203,288
aaa6a05cc_6048_1218.tiff,121,138,glomeruli,27,150,148,288
aaa6a05cc_6048_1218.tiff,87,140,glomeruli,63,5,150,145
aaa6a05cc_6048_1421.tiff,50,42,glomeruli,0,246,50,288
aaa6a05cc_6048_2030.tiff,94,129,glomeruli,109,102,203,231
aaa6a05cc_6048_2233.tiff,2,19,glomeruli,0,186,2,205
aaa6a05cc_6048_2233.tiff,1,12,glomeruli,0,169,1,181
aaa6a05cc_6048_2436.tiff,19,74,glomeruli,184,0,203,74
aaa6a05cc_6048_2436.tiff,82,39,glomeruli,44,0,126,39
aaa6a05cc_6048_2639.tiff,63,86,glomeruli,0,0,63,86
aaa6a05cc_6336_1218.tiff,73,74,glomeruli,130,0,203,74
aaa6a05cc_6336_1218.tiff,3,1,glomeruli,73,0,76,1
aaa6a05cc_6336_1421.tiff,48,68,glomeruli,0,0,48,68
aaa6a05cc_6336_1624.tiff,143,161,glomeruli,13,85,156,246
aaa6a05cc_6336_2233.tiff,83,129,glomeruli,120,64,203,193
aaa6a05cc_6336_2436.tiff,42,10,glomeruli,125,278,167,288
aaa6a05cc_6336_2436.tiff,19,106,glomeruli,0,84,19,190
aaa6a05cc_6624_1015.tiff,70,95,glomeruli,117,94,187,189
aaa6a05cc_6624_2436.tiff,113,110,glomeruli,90,0,203,110
aaa6a05cc_6624_2639.tiff,18,64,glomeruli,0,29,18,93
aaa6a05cc_6912_1218.tiff,112,155,glomeruli,33,11,145,166
aaa6a05cc_6912_1827.tiff,89,89,glomeruli,37,103,126,192
aaa6a05cc_6912_2030.tiff,9,81,glomeruli,194,159,203,240
aaa6a05cc_6912_2233.tiff,99,113,glomeruli,0,137,99,250
aaa6a05cc_6912_2233.tiff,111,140,glomeruli,92,14,203,154
aaa6a05cc_6912_2436.tiff,36,98,glomeruli,0,40,36,138
aaa6a05cc_7200_1421.tiff,29,96,glomeruli,174,192,203,288
aaa6a05cc_7200_1624.tiff,98,106,glomeruli,0,182,98,288
aaa6a05cc_7200_1827.tiff,13,2,glomeruli,32,286,45,288
aaa6a05cc_7200_2030.tiff,56,15,glomeruli,21,273,77,288
aaa6a05cc_7200_2233.tiff,148,120,glomeruli,19,168,167,288
aaa6a05cc_7488_1421.tiff,9,8,glomeruli,194,0,203,8
aaa6a05cc_7488_1624.tiff,1,27,glomeruli,202,20,203,47
aaa6a05cc_7488_1624.tiff,98,39,glomeruli,0,0,98,39
aaa6a05cc_7488_1827.tiff,2,44,glomeruli,201,43,203,87
aaa6a05cc_7488_1827.tiff,103,113,glomeruli,0,0,103,113
aaa6a05cc_7488_2030.tiff,101,120,glomeruli,0,0,101,120
aaa6a05cc_7488_2233.tiff,46,11,glomeruli,13,277,59,288
aaa6a05cc_7488_2233.tiff,54,11,glomeruli,55,0,109,11
aaa6a05cc_7488_2436.tiff,96,101,glomeruli,107,187,203,288
aaa6a05cc_7488_2436.tiff,69,100,glomeruli,134,46,203,146
aaa6a05cc_7488_2639.tiff,3,14,glomeruli,0,212,3,226
aaa6a05cc_7488_2639.tiff,47,92,glomeruli,0,46,47,138
aaa6a05cc_7488_2639.tiff,90,114,glomeruli,113,25,203,139
aaa6a05cc_7488_2842.tiff,1,22,glomeruli,0,83,1,105
aaa6a05cc_7776_2233.tiff,80,92,glomeruli,3,0,83,92
aaa6a05cc_7776_2436.tiff,54,13,glomeruli,118,0,172,13
aaa6a05cc_864_2436.tiff,91,162,glomeruli,112,71,203,233
aaa6a05cc_864_2639.tiff,34,143,glomeruli,0,76,34,219
aaa6a05cc_864_3045.tiff,95,119,glomeruli,108,123,203,242
aaa6a05cc_864_3248.tiff,157,116,glomeruli,31,160,188,276
aaa6a05cc_864_3248.tiff,29,88,glomeruli,0,146,29,234
aaa6a05cc_864_3654.tiff,121,73,glomeruli,44,215,165,288
aaa6a05cc_864_4060.tiff,129,150,glomeruli,74,94,203,244
aaa6a05cc_864_4263.tiff,12,64,glomeruli,0,110,12,174
cb2d976f4_10355_1548.tiff,139,92,glomeruli,429,0,568,92
cb2d976f4_10355_16254.tiff,127,33,glomeruli,174,512,301,545
cb2d976f4_10355_16254.tiff,161,159,glomeruli,7,81,168,240
cb2d976f4_10355_16254.tiff,94,17,glomeruli,613,0,707,17
cb2d976f4_10355_17028.tiff,172,158,glomeruli,145,117,317,275
cb2d976f4_10355_17028.tiff,164,159,glomeruli,179,0,343,159
cb2d976f4_10355_2322.tiff,131,88,glomeruli,0,457,131,545
cb2d976f4_10355_2322.tiff,195,206,glomeruli,140,305,335,511
cb2d976f4_10355_3096.tiff,87,132,glomeruli,687,413,774,545
cb2d976f4_10355_3096.tiff,155,146,glomeruli,564,91,719,237
cb2d976f4_10355_3096.tiff,14,13,glomeruli,760,0,774,13
cb2d976f4_10355_3096.tiff,151,82,glomeruli,460,0,611,82
cb2d976f4_10355_3870.tiff,56,132,glomeruli,0,413,56,545
cb2d976f4_10355_3870.tiff,145,154,glomeruli,53,40,198,194
cb2d976f4_10355_3870.tiff,155,217,glomeruli,496,27,651,244
cb2d976f4_10355_3870.tiff,113,33,glomeruli,0,0,113,33
cb2d976f4_10355_4644.tiff,113,156,glomeruli,318,261,431,417
cb2d976f4_10355_4644.tiff,119,171,glomeruli,655,126,774,297
cb2d976f4_10355_5418.tiff,41,123,glomeruli,0,148,41,271
cb2d976f4_10355_5418.tiff,234,232,glomeruli,483,0,717,232
cb2d976f4_10355_6192.tiff,128,24,glomeruli,236,0,364,24
cb2d976f4_10900_16254.tiff,52,107,glomeruli,722,315,774,422
cb2d976f4_10900_16254.tiff,152,99,glomeruli,160,0,312,99
cb2d976f4_10900_17028.tiff,68,108,glomeruli,0,314,68,422
cb2d976f4_10900_17802.tiff,95,99,glomeruli,158,222,253,321
cb2d976f4_10900_17802.tiff,208,193,glomeruli,394,15,602,208
cb2d976f4_10900_2322.tiff,175,237,glomeruli,279,220,454,457
cb2d976f4_10900_2322.tiff,120,138,glomeruli,146,52,266,190
cb2d976f4_10900_2322.tiff,130,111,glomeruli,3,0,133,111
cb2d976f4_10900_3096.tiff,140,144,glomeruli,515,311,655,455
cb2d976f4_10900_3096.tiff,81,38,glomeruli,693,0,774,38
cb2d976f4_10900_3870.tiff,224,195,glomeruli,72,350,296,545
cb2d976f4_10900_3870.tiff,153,163,glomeruli,67,54,220,217
cb2d976f4_10900_3870.tiff,97,158,glomeruli,677,25,774,183
cb2d976f4_10900_3870.tiff,30,20,glomeruli,0,0,30,20
cb2d976f4_10900_4644.tiff,68,20,glomeruli,706,525,774,545
cb2d976f4_10900_4644.tiff,32,135,glomeruli,0,38,32,173
cb2d976f4_10900_5418.tiff,29,22,glomeruli,0,523,29,545
cb2d976f4_10900_5418.tiff,128,167,glomeruli,256,318,384,485
cb2d976f4_10900_6192.tiff,35,102,glomeruli,739,17,774,119
cb2d976f4_10900_6966.tiff,17,58,glomeruli,757,487,774,545
cb2d976f4_10900_6966.tiff,159,171,glomeruli,615,267,774,438
cb2d976f4_10900_6966.tiff,180,194,glomeruli,0,249,180,443
cb2d976f4_10900_6966.tiff,161,133,glomeruli,481,198,642,331
cb2d976f4_10900_6966.tiff,170,191,glomeruli,110,57,280,248
cb2d976f4_10900_6966.tiff,120,131,glomeruli,0,1,120,132
cb2d976f4_10900_7740.tiff,122,83,glomeruli,0,462,122,545
cb2d976f4_10900_7740.tiff,38,157,glomeruli,0,273,38,430
cb2d976f4_10900_7740.tiff,163,179,glomeruli,611,169,774,348
cb2d976f4_10900_7740.tiff,149,172,glomeruli,217,130,366,302
cb2d976f4_10900_8514.tiff,57,151,glomeruli,0,183,57,334
cb2d976f4_11445_16254.tiff,153,172,glomeruli,621,279,774,451
cb2d976f4_11445_16254.tiff,201,132,glomeruli,467,129,668,261
cb2d976f4_11445_17028.tiff,126,159,glomeruli,648,334,774,493
cb2d976f4_11445_17028.tiff,52,159,glomeruli,0,290,52,449
cb2d976f4_11445_17028.tiff,201,187,glomeruli,85,263,286,450
cb2d976f4_11445_17028.tiff,171,177,glomeruli,531,100,702,277
cb2d976f4_11445_17802.tiff,3,26,glomeruli,0,413,3,439
cb2d976f4_11445_17802.tiff,143,144,glomeruli,399,242,542,386
cb2d976f4_11445_18576.tiff,178,73,glomeruli,579,472,757,545
cb2d976f4_11445_18576.tiff,140,121,glomeruli,78,377,218,498
cb2d976f4_11445_18576.tiff,197,175,glomeruli,498,253,695,428
cb2d976f4_11445_2322.tiff,137,84,glomeruli,385,461,522,545
cb2d976f4_11445_2322.tiff,189,213,glomeruli,119,210,308,423
cb2d976f4_11445_3096.tiff,133,34,glomeruli,527,511,660,545
cb2d976f4_11445_3096.tiff,167,166,glomeruli,194,145,361,311
cb2d976f4_11445_3096.tiff,165,198,glomeruli,609,12,774,210
cb2d976f4_11445_3870.tiff,222,238,glomeruli,219,208,441,446
cb2d976f4_11445_3870.tiff,35,139,glomeruli,0,45,35,184
cb2d976f4_11445_3870.tiff,214,177,glomeruli,100,0,314,177
cb2d976f4_11445_4644.tiff,204,96,glomeruli,328,449,532,545
cb2d976f4_11445_4644.tiff,119,109,glomeruli,35,436,154,545
